time,temperature,vibration,pressure,failure_warning,failure
834,69.93063022522644,20.29259844574083,97.52694826552165,0.0,0.0
835,70.46842946507304,19.925394610881245,96.5943651993212,0.0,0.0
836,73.10100098562815,19.96408959636157,98.18052208182871,0.0,0.0
837,68.00329191852242,18.970435407772825,103.10408600455997,0.0,0.0
838,71.96864479695317,19.14286528956546,97.31606764422362,0.0,0.0
839,69.57202231154898,19.80481832708542,108.29296007906811,0.0,0.0
840,69.90107258069513,20.271273030109292,103.11933392146203,0.0,0.0
841,71.34963898433321,20.94815001180211,100.98986062576435,0.0,0.0
842,67.75455595687541,20.092560617171436,99.16971941091688,0.0,0.0
843,70.7648194923681,21.35277417575425,105.94927101914051,0.0,0.0
844,70.33290441642612,21.605198015209524,106.68009843379157,0.0,0.0
845,70.98490252801629,20.795267212482205,94.19308926372878,0.0,0.0
846,70.57833728781564,21.224981408055886,96.49050947300455,0.0,0.0
847,74.9106002798218,19.009286478611905,103.17315103196013,0.0,0.0
848,68.72452003149736,18.850801065311938,104.68340472222012,0.0,0.0
849,68.93800608999636,20.517973376290165,98.49829725845366,0.0,0.0
850,68.75371894715047,18.658790188132954,96.28777570143748,0.0,0.0
851,68.8890457616795,19.709628155984067,100.39306312983273,0.0,0.0
852,68.72522574538696,20.77119190532974,107.38346715372992,0.0,0.0
853,72.37803306221511,21.413372924685206,100.20517130026072,0.0,0.0
854,72.84100849597971,19.745784349711933,93.68029615087434,0.0,0.0
855,68.85850741250104,19.35005570469231,100.5479161378871,0.0,0.0
856,68.33528885379154,20.320461621511583,103.91374035614926,0.0,0.0
857,70.94283111277281,18.92645655647611,99.4931134432512,0.0,0.0
858,68.89555391143806,19.826721351706574,106.29083406241955,0.0,0.0
859,71.26586363551102,19.99199995172372,104.32924517758742,0.0,0.0
860,70.4058460417026,19.972016007329206,99.69120538151823,0.0,0.0
861,66.96851177000553,20.08850347381788,100.21572009820231,0.0,0.0
862,73.09501040266012,19.16548514442786,90.79120147408388,0.0,0.0
863,73.59175534619105,19.273007007381583,106.05113362456082,0.0,0.0
864,68.77442261903123,19.25288373896738,98.35241325664845,0.0,0.0
865,69.22459688012803,18.379905660804944,98.00021630361826,0.0,0.0
866,70.57173078144982,20.341830321846107,97.25073196736291,0.0,0.0
867,70.66891357997405,20.894657451692005,102.28348781245047,0.0,0.0
868,71.31708854534565,20.796310082853537,94.35653499618671,0.0,0.0
869,74.0204090775327,19.737503139539246,95.07913609143728,0.0,0.0
870,69.6461055450119,19.18899476053611,99.73737449150323,0.0,0.0
871,68.4034055109231,20.74431464236269,96.86743334207566,0.0,0.0
872,67.24136154397094,20.638923022374552,101.67616786686541,0.0,0.0
873,68.53813992011617,20.217420642436295,97.05055360316909,0.0,0.0
874,69.93374605425241,21.744311252423273,107.97518132187794,0.0,0.0
875,73.58911572703558,19.973574478632937,103.46728753392202,0.0,0.0
876,68.96477740192766,19.74311001607511,103.40443106189474,0.0,0.0
877,70.4475759032778,19.6001826689254,96.97519123089346,0.0,0.0
878,69.96715420785449,18.439122293519194,112.02839837219724,0.0,0.0
879,72.37678654689617,20.661339964142293,97.80494492862836,0.0,0.0
880,75.05386485174725,19.894514632842224,96.43094861354942,0.0,0.0
881,68.93826245415936,20.509931241356796,103.53371298477674,0.0,0.0
882,69.02112111496355,21.84187800209124,100.97614066470166,0.0,0.0
883,72.08832175413815,19.609248230095382,95.9080784537941,0.0,0.0
884,71.36378297925262,17.661991283208447,110.9792358104429,0.0,0.0
885,73.69341465147207,20.48107036951077,104.87799749096419,0.0,0.0
886,71.16785637065193,20.166859389892675,100.02002650633969,0.0,0.0
887,69.28141581842588,19.26754612402868,112.0055506554163,0.0,0.0
888,71.18130966138462,20.3972663356215,104.05390072144127,0.0,0.0
889,72.21740716116581,20.786096320104374,99.94049515103553,0.0,0.0
890,71.64096436239473,19.053390089788454,111.40718822588464,0.0,0.0
891,71.0145480622146,19.698668138596616,103.29492366737104,0.0,0.0
892,72.13334937917831,21.476753729848927,103.07622631160184,0.0,0.0
893,72.33859118089134,19.278377808770635,98.0682618641975,0.0,0.0
894,72.76431798207506,20.066669755413784,100.24706742849824,0.0,0.0
895,71.29741977517928,17.375588833956115,97.94653502067892,0.0,0.0
896,69.66576383936629,18.518154498918705,107.19867873020726,0.0,0.0
897,70.29342737286665,20.1575174973328,91.95292928291269,0.0,0.0
898,72.41301793301672,21.2279878095856,106.82935216532424,0.0,0.0
899,68.36612865802553,18.637970317999,95.61328735651028,0.0,0.0
900,70.7373466177458,20.074564062060496,99.71039398418245,0.0,0.0
901,69.21332237534529,19.624282090946284,98.52391806087886,0.0,0.0
902,70.05748964586964,20.953088054992495,97.39923756752397,0.0,0.0
903,72.5569037252146,18.782196694677413,103.44892074067747,0.0,0.0
904,70.3821981360398,20.430077648367487,99.97405393335596,0.0,0.0
905,70.0928730963123,19.346309313003744,96.66150619925557,0.0,0.0
906,67.28028771804016,20.223038024826476,100.76997765088898,0.0,0.0
907,71.49250713205444,20.06893105230847,96.51956636666745,0.0,0.0
908,71.29096836228216,19.74822092585738,97.3111225049929,0.0,0.0
909,74.32650944661091,20.477811846269386,92.51368455480598,0.0,0.0
910,69.384443530094,20.04365273430296,97.74845503257619,0.0,0.0
911,70.43830065532788,19.867193697923305,102.47102263197267,0.0,0.0
912,70.49876736742151,19.643583465977258,100.18562458979018,0.0,0.0
913,73.15490655952695,20.077598389745337,109.0753183448657,0.0,0.0
914,69.8094089352261,20.222043548146072,113.06408736860652,0.0,0.0
915,70.55804305154068,19.010857919919378,97.67890801839638,0.0,0.0
916,71.21579301943308,19.650528762082622,95.83341121147856,0.0,0.0
917,70.37321824631272,18.944814055368827,105.64908273179472,0.0,0.0
918,69.10713277089894,19.960154577219214,101.67604121016272,0.0,0.0
919,70.38817998579661,19.407667795145972,105.67937138507486,0.0,0.0
920,72.14726349971954,20.770783147981255,101.99415365602255,0.0,0.0
921,67.94696940117788,20.67272697775669,99.02821076662113,0.0,0.0
922,70.26593934829376,19.07725143643563,99.05657475890611,0.0,0.0
923,68.59975837012165,19.997692654601526,102.16388389183025,0.0,0.0
924,72.39009325784968,20.638516579248364,98.9444305214257,0.0,0.0
925,66.95362619043244,19.824691679835972,106.09750621598934,0.0,0.0
926,68.88215630545682,19.271782475194456,93.48831380249402,0.0,0.0
927,70.75442375012904,18.907596471955205,106.07071818030548,0.0,0.0
928,73.13104805846868,20.85426756157836,90.63299626041982,0.0,0.0
929,69.86849947785403,20.90271314828497,100.72551143180611,0.0,0.0
930,68.8896009466136,19.79205240112595,98.34478634688226,0.0,0.0
931,73.76231413888118,20.76613758452668,92.4182214817441,0.0,0.0
932,67.10397219916752,17.03478947011466,89.6999029166063,0.0,0.0
933,65.60238808675983,21.327554650709235,94.51242664947415,0.0,0.0
934,70.88002890010667,19.843055194722822,100.2284216328017,0.0,0.0
935,68.99589155129478,20.14177656079949,96.98907935610141,0.0,0.0
936,67.95753436573857,19.67948227633403,94.79525549414412,0.0,0.0
937,71.4167128945987,21.395707481867504,106.76140541461193,0.0,0.0
938,70.4876014275424,18.939268376044467,93.8390766103572,0.0,0.0
939,68.87184273852654,21.474460326606835,103.39558665774723,0.0,0.0
940,67.43939120265821,20.39627092094511,95.55501495808898,0.0,0.0
941,71.74491465656028,20.622664215918157,94.38597033420719,0.0,0.0
942,71.30040235591733,19.670795436671085,96.98080686538555,0.0,0.0
943,69.80164827244124,18.69178080210363,103.09958023602056,0.0,0.0
944,73.69327399209533,20.930510765536102,93.14267121700959,0.0,0.0
945,67.85983046734769,20.311408351189332,101.4372763025335,0.0,0.0
946,66.94894965815053,21.361623458308816,95.19620001164307,0.0,0.0
947,68.61618386023751,19.806223679784303,96.09616564876974,0.0,0.0
948,69.908827967289,19.580768621101086,102.00320794520532,0.0,0.0
949,70.48667889864538,21.388088236640304,110.86741414972239,0.0,0.0
950,69.51752788428735,21.911894164497443,95.44491505006201,0.0,0.0
951,70.70411079302859,20.00934717636573,103.59940291828501,0.0,0.0
952,67.4969211516191,19.247242503142893,98.4364381138352,0.0,0.0
953,72.88752920814652,20.81053076278955,97.62628272601602,0.0,0.0
954,69.83569764321486,19.745979433829326,105.35688004875077,0.0,0.0
955,72.23459166317626,20.5992628254008,95.78238594570055,0.0,0.0
956,70.68545069275541,19.740724025621248,94.22943386602623,0.0,0.0
957,70.91350643830756,21.564014018211815,102.30087897609543,0.0,0.0
958,71.13953456046441,19.3005104949493,107.97391898243373,0.0,0.0
959,70.89541712003464,20.48052966252196,103.74997352645576,0.0,0.0
960,71.28544551973509,19.511298029767875,92.96491309631733,0.0,0.0
961,72.65830506026487,19.71849343857923,96.92333478015541,0.0,0.0
962,70.39304233940294,19.587944345239425,104.89799120788405,0.0,0.0
963,71.41800751517702,20.738608066093416,107.905551089543,0.0,0.0
964,69.82052861142554,20.91836311493387,101.1435566263721,0.0,0.0
965,72.88023443089895,20.557738828932372,97.10413732946104,0.0,0.0
966,68.64721539588146,19.89201653325473,108.2300941968431,0.0,0.0
967,73.60188086582163,20.14018003100159,99.62703207422416,0.0,0.0
968,69.91968409871131,20.897721568459424,96.9709571292282,0.0,0.0
969,67.1384497957639,20.929311587207604,96.12533730912483,0.0,0.0
970,70.25620882982157,17.309724368646464,94.02490826505573,0.0,0.0
971,68.63789668505024,19.727777828227303,114.167902147283,0.0,0.0
972,71.68128709797745,19.775741208560515,107.10478932730295,0.0,0.0
973,68.69475204139522,20.66925256412616,96.71853341974861,0.0,0.0
974,69.10763313357045,19.933229182289253,108.65912963360958,0.0,0.0
975,66.22091853810893,20.719183380949286,102.66651086701576,0.0,0.0
976,69.09538736150185,18.921339228969448,102.37054000659575,0.0,0.0
977,65.15224134674209,20.26005451546078,96.41041484941985,0.0,0.0
978,66.83219435302856,20.900205653450495,97.42936410927027,0.0,0.0
979,71.5208293122886,18.52561713068185,99.7878798270838,0.0,0.0
980,71.57160031730166,22.513643468208905,90.17225502779938,0.0,0.0
981,70.85091512356993,21.190885932866518,97.56589928300465,0.0,0.0
982,68.06604771374157,20.001353302465642,100.02244815616713,0.0,0.0
983,69.90457728771604,19.17159189276123,106.54759453233619,0.0,0.0
984,69.99279492181887,19.824914849726294,96.91726226965714,0.0,0.0
985,67.68327062161491,20.08380235961134,104.06069055557236,0.0,0.0
986,73.0067966035343,20.440662556812047,89.69753089964416,0.0,0.0
987,71.75472458115134,21.50066084946003,105.83515087736367,0.0,0.0
988,69.55807165234067,19.523901530557154,95.49826516444118,0.0,0.0
989,70.05377167798906,20.562709837572562,100.6513648453738,0.0,0.0
990,70.4167656158951,18.70757083739989,102.03171559589609,0.0,0.0
991,65.91653026315142,19.586399285674734,101.0508977867793,0.0,0.0
992,69.5056452349588,20.376716847869357,99.46610120673017,0.0,0.0
993,68.63603150400441,20.691262491008803,93.79241857313355,0.0,0.0
994,67.99675998021017,19.24676752333538,95.55229540855254,0.0,0.0
995,69.4377994142281,19.559208303988086,104.98215971610801,0.0,0.0
996,73.59537305369905,21.460556635583547,97.01311270603293,0.0,0.0
997,71.28168572253402,21.161908619628043,99.48352203318254,0.0,0.0
998,68.85764202043441,20.208457217052366,92.53956871454709,0.0,0.0
999,71.14516556271232,17.763354846779286,104.29286680762463,0.0,0.0
1000,72.798710873172,22.511132547690007,93.40258479929955,0.0,0.0
1001,71.84926736582554,19.980068438342755,104.57981404301053,0.0,0.0
1002,70.11926073984034,19.687432941978674,94.68644119678282,0.0,0.0
1003,68.70612644458885,19.477640074145885,105.07254015163888,0.0,0.0
1004,71.39644662722718,20.37636703719911,100.05096457653163,0.0,0.0
1005,70.7869707708435,20.38658258917093,97.20621301776455,0.0,0.0
1006,71.79038644005547,20.950627873126514,108.00200877724062,0.0,0.0
1007,71.27034360336394,19.073937835650987,99.65572503590883,0.0,0.0
1008,72.09910543063867,19.687505121858738,98.1909385337201,0.0,0.0
1009,68.92952957687886,22.0305457232242,104.54558963799005,0.0,0.0
1010,72.63478813126865,20.224590633249992,92.59771444240002,0.0,0.0
1011,70.3951992093848,19.827475626673255,87.36417197991703,0.0,0.0
1012,74.15052174525053,19.0583822344163,105.78989986818438,0.0,0.0
1013,68.62162436382087,20.50593430582075,95.81848960673985,0.0,0.0
1014,73.4719276063305,21.031018217042444,104.3231121269325,0.0,0.0
1015,70.39582156692529,20.874587645809807,100.2308118588901,0.0,0.0
1016,68.69716399277111,19.74119913639108,94.1800526793626,0.0,0.0
1017,69.03222833189136,20.361252283363537,103.03641209837099,0.0,0.0
1018,69.35930538361136,21.67165943664861,97.94914904884462,0.0,0.0
1019,70.84833189280383,21.07088229217147,94.61329831846744,0.0,0.0
1020,71.045670976071,19.21583725780668,94.74351813901623,0.0,0.0
1021,68.85259999212285,17.45399493537853,91.33580622914135,0.0,0.0
1022,69.95129081547803,20.296772507084235,102.01512441091369,0.0,0.0
1023,74.28454071722373,20.79856812674843,95.32299627777404,0.0,0.0
1024,73.45508634020142,18.910775508126736,99.82638936147572,0.0,0.0
1025,70.87264733934806,19.99121047787722,99.09138752743813,0.0,0.0
1026,70.0760069563364,19.73630093412692,95.29221659410165,0.0,0.0
1027,70.24006265343652,20.1042863222322,92.38550142930589,0.0,0.0
1028,71.22703594546083,19.455303712880287,112.66855414565065,0.0,0.0
1029,67.95441486960318,21.290510997627994,99.75733737010876,0.0,0.0
1030,69.4852469251533,20.147968880632764,109.11691476380149,0.0,0.0
1031,66.66283185224482,19.12098311383525,105.82468391863395,0.0,0.0
1032,70.79844624521056,20.91746215359372,98.39417349254796,0.0,0.0
1033,71.29439187940548,18.735812404008296,100.90482318669905,0.0,0.0
1034,69.03362707540126,21.284494377535133,100.75957890983574,0.0,0.0
1035,73.14797352658006,20.991059424222563,109.2210034446622,0.0,0.0
1036,67.54846867399532,21.389775295320785,104.14916845821706,0.0,0.0
1037,67.07125023958037,19.841753627558383,95.96363626986864,0.0,0.0
1038,70.44890363711994,19.503886020216623,101.75809418277362,0.0,0.0
1039,72.09419660522431,20.084021760933094,104.02157170710126,0.0,0.0
1040,73.36785538291574,19.915563213644468,94.12340475547462,0.0,0.0
1041,69.08223147426212,19.347263714436487,102.47074672402675,0.0,0.0
1042,72.15736166686258,19.44637668587436,106.7274447810256,0.0,0.0
1043,69.92298306099859,19.633627152733535,95.71263674187426,0.0,0.0
1044,69.65474540011836,18.829996313560137,96.40340716207746,0.0,0.0
1045,71.76731987497334,20.677963289599333,105.8023625267367,0.0,0.0
1046,71.30464575682684,19.947702862428994,98.22881843546753,0.0,0.0
1047,66.8472156860315,19.691621530766355,95.08995793290451,0.0,0.0
1048,72.95308069945179,18.88964583905832,104.41136521517038,0.0,0.0
1049,72.7601827082949,18.839627022332536,102.8842711836292,0.0,0.0
1050,68.74887459698094,21.935914050722413,100.47196953748039,0.0,0.0
1051,70.79160706687482,19.372742537138432,105.62291314224352,0.0,0.0
1052,70.98806037256547,20.610528394209325,105.97817621597278,0.0,0.0
1053,70.52134753164782,20.162634469900176,99.5858854558861,0.0,0.0
1054,68.89938969230916,17.2248115388919,109.87163193776351,0.0,0.0
1055,68.65675326412389,21.79245082313859,107.916949767135,0.0,0.0
1056,69.9488918580171,20.684083978776115,90.07850775054695,0.0,0.0
1057,72.34545803851873,19.23232984569519,94.84941288283409,0.0,0.0
1058,71.08720030918886,19.971633495570405,88.72354090178881,0.0,0.0
1059,69.25877133582779,18.850816632596334,98.37642502637622,0.0,0.0
1060,71.54339742129669,21.826220478461135,93.94390900849969,0.0,0.0
1061,64.30291475873985,19.092342291758534,95.92840800630162,0.0,0.0
1062,72.2975314007442,19.47691600330534,105.45284073391436,0.0,0.0
1063,66.52057244244381,19.27043892185241,91.2258547013246,0.0,0.0
1064,69.27511811719374,20.08037940020917,100.64867870515407,0.0,0.0
1065,67.76066021074772,21.370316500139314,100.61838221240207,0.0,0.0
1066,67.41063704855819,21.789374449095156,99.58805356223928,0.0,0.0
1067,72.32165357475704,19.601003855777705,100.65389340989887,0.0,0.0
1068,69.06459759737622,20.378258982317924,88.83859144792119,0.0,0.0
1069,70.69300776346144,20.081905412604073,95.95222742101154,0.0,0.0
1070,69.90615884224164,19.018390735555943,107.71500432628694,0.0,0.0
1071,70.95408165444624,22.422555574595943,94.01564457245159,0.0,0.0
1072,70.15364378212051,21.362759562296255,108.333054067821,0.0,0.0
1073,67.43401555162286,20.189115849711033,92.96588794110797,0.0,0.0
1074,71.99253363889429,21.581876093498988,92.3647968379384,0.0,0.0
1075,69.01248683367737,21.212106712717805,95.24110591367952,0.0,0.0
1076,66.8868362026805,20.081861341081755,105.64541484143459,0.0,0.0
1077,69.14376967806818,20.325963605327992,97.26939585125311,0.0,0.0
1078,73.00151958126862,21.512126142376655,101.72703494219571,0.0,0.0
1079,71.70044348422698,19.053846418870318,100.36818461008602,0.0,0.0
1080,69.30269573118429,21.67369069732134,99.7276890863484,0.0,0.0
1081,69.30148459136315,19.774887439314885,106.37059046303787,0.0,0.0
1082,69.35672989756523,21.524676742847568,103.8575897049352,0.0,0.0
1083,74.15349596712169,19.99477340253718,94.28548401418811,0.0,0.0
1084,70.7638709044631,20.33760622247297,98.62214608204168,0.0,0.0
1085,70.86008329438214,19.96569164342754,108.71719910015416,0.0,0.0
1086,72.06056690806369,19.468156377188773,101.59780894583967,0.0,0.0
1087,70.47757831805303,19.729945101855687,92.4607701795434,0.0,0.0
1088,69.4819157083586,21.379111403168565,92.81480548811605,0.0,0.0
1089,69.60730030183004,17.68583601732753,104.45072654283112,0.0,0.0
1090,69.85679748117187,18.761034055195164,103.51218658588031,0.0,0.0
1091,69.92555552698032,19.274528290641896,95.39317212431334,0.0,0.0
1092,71.45525908727396,18.92165520756398,103.73815089487174,0.0,0.0
1093,70.1038917716146,21.50997961041549,107.99696068359624,0.0,0.0
1094,71.46528015443116,21.257676977853205,107.28929419830301,0.0,0.0
1095,69.83856683978283,20.592031809394616,108.02139018411228,0.0,0.0
1096,70.15727038063218,19.362195932522464,102.77744387531402,0.0,0.0
1097,66.00359863093578,21.335051866794135,99.11170090435056,0.0,0.0
1098,71.83265534940496,18.411870074004455,97.98759959766582,0.0,0.0
1099,70.69297695179598,22.141982640147937,99.91306555693578,0.0,0.0
1100,71.9960202197193,19.31537020282245,95.61988347771567,0.0,0.0
1101,64.20748924361263,19.737964778158563,98.20350637740485,0.0,0.0
1102,74.17674940956145,19.570656149505286,106.375598741488,0.0,0.0
1103,69.72082074368966,18.926892585901324,91.95464495781253,0.0,0.0
1104,72.21636563347504,21.92511312393692,92.29665137154291,0.0,0.0
1105,67.92018814574894,20.788894630784487,104.15265302209214,0.0,0.0
1106,71.22554781012514,21.21547054207979,98.24913537658263,0.0,0.0
1107,67.89316887365268,18.77633072793923,90.37178487720833,0.0,0.0
1108,68.75246207860839,20.180937827003998,99.69332921829779,0.0,0.0
1109,73.82806270773358,20.521028689331402,98.97939207593197,0.0,0.0
1110,69.61863519847331,20.270756523549842,97.84457761754334,0.0,0.0
1111,70.43486574635945,18.839626548932,103.42853013240742,0.0,0.0
1112,71.7401354613775,21.075500021130637,93.33402215604201,0.0,0.0
1113,70.9913637759452,20.121550082785156,100.06492707429797,0.0,0.0
1114,70.30083781028715,19.045035964356998,98.94513752693781,0.0,0.0
1115,70.72992200493245,18.144749460447336,100.18912613955852,0.0,0.0
1116,74.80683117047656,20.60666651348988,91.33906920931639,0.0,0.0
1117,69.88476240593283,22.450455734131502,97.38675555929996,0.0,0.0
1118,70.40219809342993,18.984745726653717,100.09884595518614,0.0,0.0
1119,72.10130879201522,20.170447050412967,102.70579818148948,0.0,0.0
1120,72.21105186591596,21.110497279091575,109.2319825270625,0.0,0.0
1121,72.37406061112075,18.7303477338987,104.0297419436951,0.0,0.0
1122,71.27746044405836,19.520043230914975,102.30577600316708,0.0,0.0
1123,67.71399017453903,19.1398412207386,106.35737396140189,0.0,0.0
1124,73.26686306460219,20.984676694824547,98.48088776728383,0.0,0.0
1125,67.70730921396262,21.32552256935406,107.76964081817428,0.0,0.0
1126,70.60527093047807,20.159036264731736,105.59636395031058,0.0,0.0
1127,68.49144829996128,19.1582659310059,97.77061104678769,0.0,0.0
1128,69.87172330681402,19.557209062072154,109.61977587866646,0.0,0.0
1129,70.65752482060697,19.369501485753247,102.2346765745334,0.0,0.0
1130,70.64271443090054,19.022731138376994,110.96484488030869,0.0,0.0
1131,70.84384150847058,19.897961799181534,101.51591127141653,0.0,0.0
1132,73.2274225381173,20.574826484461862,97.19035070244682,0.0,0.0
1133,70.90706860302797,20.49025744442852,96.16231678323297,0.0,0.0
1134,69.5116867294187,19.991767635430488,98.2212827263353,0.0,0.0
1135,71.92817433657672,20.057053836825364,97.14352528985167,0.0,0.0
1136,72.37894097784928,19.91844920491022,106.35694278479347,0.0,0.0
1137,67.54478436972602,18.702788460833727,99.85512877724874,0.0,0.0
1138,71.19480013969972,20.16013489698287,91.92988663718795,0.0,0.0
1139,71.40234548462179,19.41637441454535,101.06502157935844,0.0,0.0
1140,69.40487299328002,18.652656780840562,100.62756521555143,0.0,0.0
1141,72.75141362662323,20.370705567115582,97.65696189415495,0.0,0.0
1142,69.69988882593495,19.388269963581454,101.33796010992135,0.0,0.0
1143,70.25115290694309,20.227753921258834,99.77945283435551,0.0,0.0
1144,69.65385635143227,20.847637815069426,103.16882683688283,0.0,0.0
1145,70.03115809516294,19.049761278854767,102.87489469341611,0.0,0.0
1146,67.80744982620959,20.09212128207297,101.82451428199536,0.0,0.0
1147,67.11989823481142,18.18957711826964,93.50572048114968,0.0,0.0
1148,73.18901012644994,21.532533090609277,110.59508364071155,0.0,0.0
1149,68.30607730336334,18.640933503111217,92.22007148333844,0.0,0.0
1150,68.01721530108739,19.485180337602625,99.35645411592455,0.0,0.0
1151,65.69321977279257,21.338379903763958,94.52783324325598,0.0,0.0
1152,68.722076504621,19.765477073919016,101.98169080830063,0.0,0.0
1153,67.353820413185,18.8026023136997,100.69202862403654,0.0,0.0
1154,73.28403032027273,20.713073232286536,99.15616957689896,0.0,0.0
1155,72.01963417868527,20.690532462151186,107.58886391968926,0.0,0.0
1156,68.62369930964455,19.366813660634765,105.54247958588559,0.0,0.0
1157,74.50487161068861,19.4750734792196,98.36442328454234,0.0,0.0
1158,71.96353097398318,19.564591029381912,104.02067320958128,0.0,0.0
1159,69.35033723298275,19.79297603931397,107.82340128919228,0.0,0.0
1160,65.00118857025285,18.107028923078193,105.50672519771481,0.0,0.0
1161,74.58188514518149,19.8185761388819,99.31890707266248,0.0,0.0
1162,67.22085506647281,21.783914198183147,92.04849549285241,0.0,0.0
1163,66.70920250608621,19.104030032763294,101.6232395245993,0.0,0.0
1164,72.04514086401927,19.416506406530235,103.34305167696995,0.0,0.0
1165,74.87950481267855,18.816382336803603,96.1519154985824,0.0,0.0
1166,72.76854563702103,20.612161926395355,100.1127263352902,0.0,0.0
1167,71.12781824010472,21.203197358142376,99.58556095616987,0.0,0.0
1168,71.18950868333057,21.180317839177626,106.93855317902621,0.0,0.0
1169,71.70683111756061,18.75198941110634,109.26908087795044,0.0,0.0
1170,71.51785717957353,20.49979173049696,105.87607235150351,0.0,0.0
1171,70.56238284793875,21.433750034214235,99.57222158411945,0.0,0.0
1172,70.20840220790375,20.50966310771012,105.73858123473909,0.0,0.0
1173,69.87481374420095,20.478409683343777,103.24394102915134,0.0,0.0
1174,68.49207082226664,19.52835742136484,99.62550211809129,0.0,0.0
1175,69.43864984626646,20.220109823793663,110.4619514450165,0.0,0.0
1176,66.61408637160923,21.236318179706405,96.3099078005875,0.0,0.0
1177,69.8033207464105,20.328208968428765,103.01954487804771,0.0,0.0
1178,68.02281778569817,18.751725243970274,104.19780322776961,0.0,0.0
1179,67.79282136556846,19.54395832571403,98.56250580238134,0.0,0.0
1180,70.35978830230695,21.209279538888993,102.7956909393967,0.0,0.0
1181,72.7840045726892,20.324743320351097,104.72748625110573,0.0,0.0
1182,71.83663321200463,20.119062078243076,101.22317210263957,0.0,0.0
1183,66.85899879275365,19.4459844667533,102.3624778167139,0.0,0.0
1184,68.02074372685932,21.188599180534435,100.5271556147451,0.0,0.0
1185,71.88154237597644,21.662412597822257,103.98760055763356,0.0,0.0
1186,68.03502521292339,21.263189123018034,98.85510665403098,0.0,0.0
1187,69.55073370000595,21.442591621445374,98.44101108303573,0.0,0.0
1188,71.10010419804911,19.641293759233832,100.10280076924576,0.0,0.0
1189,68.06331109027273,19.499830902626098,105.91834437099155,0.0,0.0
1190,70.21075101229192,19.843654826500813,91.26318425664508,0.0,0.0
1191,67.3319490101636,20.038573241976255,95.45315341644591,0.0,0.0
1192,68.79726471209757,21.431019780125254,111.3788502414272,0.0,0.0
1193,70.63956386828508,21.165886739468416,101.3759420838715,0.0,0.0
1194,66.81401253293666,20.538469387254494,97.96481976518649,0.0,0.0
1195,70.8809494759208,18.56881323415311,103.97425917744144,0.0,0.0
1196,69.96072440214664,18.311978155403125,96.07486499898987,0.0,0.0
1197,71.1049799088343,20.240462744801704,89.48605543902507,0.0,0.0
1198,70.44782826812933,20.880263205600716,101.77399973873695,0.0,0.0
1199,72.72828085994769,19.92043295101386,96.34608082977586,0.0,0.0
1200,70.25044900529582,21.914904504978406,100.5069488906495,0.0,0.0
1201,69.14118891774949,18.917558956219565,101.64700394919235,0.0,0.0
1202,70.24459500606457,18.7916480505044,100.71058084782888,0.0,0.0
1203,71.08659605807277,19.33571902552568,91.45502293944008,0.0,0.0
1204,70.0977201406514,19.297702786808763,100.13140421293704,0.0,0.0
1205,70.08118338240776,20.52628586868198,102.22300970682204,0.0,0.0
1206,68.5960166243865,19.578288148156496,92.99970368387878,0.0,0.0
1207,68.6741981648981,18.45215953872134,92.40413220576733,0.0,0.0
1208,67.19478945640061,20.891578456695118,94.65487707072802,0.0,0.0
1209,73.49915348637388,18.24004807392787,103.73382369380118,0.0,0.0
1210,67.51227352921742,18.92878177698929,90.00842126756214,0.0,0.0
1211,68.61418960440818,18.37729342925613,104.14886925572176,0.0,0.0
1212,68.5631854688616,20.207121277070872,101.96027874145115,0.0,0.0
1213,71.78984875388888,20.18604771215121,98.71249024734043,0.0,0.0
1214,69.41010064341594,21.916454321016353,92.59685168799794,0.0,0.0
1215,72.49548414534746,20.91382665614555,96.01766227554391,0.0,0.0
1216,68.65301875151226,21.4416461833422,103.90952026005317,0.0,0.0
1217,70.5579883244476,20.288609651298493,106.2836260092168,0.0,0.0
1218,68.32930589348048,19.023068178909437,94.84318591179368,0.0,0.0
1219,74.29029825554677,20.128107601993495,105.70931755141889,0.0,0.0
1220,67.62480316194097,20.59242100738731,103.42937616354064,0.0,0.0
1221,70.61964142045406,20.703807382251576,99.96581401117608,0.0,0.0
1222,71.26755376186419,19.527587855891657,96.31072435179799,0.0,0.0
1223,70.82759819490299,20.488786473782397,97.09304989360005,0.0,0.0
1224,69.62942468224459,19.066972029158734,109.1146130807715,0.0,0.0
1225,69.74035860053314,18.956722405889284,100.8922090710653,0.0,0.0
1226,70.08762294395822,18.884215288614516,106.64934171005454,0.0,0.0
1227,69.70599599674303,20.024625988556796,101.2077899164407,0.0,0.0
1228,71.92775823358981,18.822163644923698,97.73651037204283,0.0,0.0
1229,74.42104600318271,19.57525561012899,102.92045090217567,0.0,0.0
1230,68.88501642998433,20.90291655141396,110.78917536039947,0.0,0.0
1231,67.26039404084185,18.970870321921694,96.77941669756952,0.0,0.0
1232,69.8234359032975,19.495687966495684,104.56934451723676,0.0,0.0
1233,75.15941867530864,20.07163127677617,100.95254491143814,0.0,0.0
1234,68.39265086406054,20.246886901532267,92.75240991813844,0.0,0.0
1235,73.27823361088814,19.50070940919444,92.64063078580041,0.0,0.0
1236,73.35540162815288,20.78686006873516,97.74008126530727,0.0,0.0
1237,68.89282351658402,20.590452300784726,101.7374429207046,0.0,0.0
